,player_id,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
180,1180,Massadio Haïdara,MLI,"DF,MF",Lens,Ligue 1,29,0.0,0.05,0.05,0.0,0.05,0.11,0.06,0.17,0.11,0.17
181,1181,Achraf Hakimi,MAR,"DF,MF",Paris S-G,Ligue 1,23,0.22,0.13,0.35,0.22,0.35,0.17,0.13,0.3,0.17,0.3
182,1182,Sébastien Haller,CIV,FW,Dortmund,Bundesliga,28,0.66,0.22,0.88,0.66,0.88,0.62,0.17,0.79,0.56,0.73
183,1183,Marcel Halstenberg,GER,DF,RB Leipzig,Bundesliga,30,0.06,0.06,0.12,0.06,0.12,0.06,0.12,0.19,0.06,0.19
184,1184,Samir Handanović,SVN,GK,Inter,Serie A,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1185,Genki Haraguchi,JPN,MF,Union Berlin,Bundesliga,31,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09
186,1186,Eden Hazard,BEL,FW,Real Madrid,La Liga,31,0.0,0.46,0.46,0.0,0.46,0.45,0.23,0.67,0.08,0.31
187,1187,Thorgan Hazard,BEL,"FW,DF",Dortmund,Bundesliga,29,0.0,0.0,0.0,0.0,0.0,0.26,0.18,0.44,0.26,0.44
188,1188,Benjamin Henrichs,GER,"DF,MF",RB Leipzig,Bundesliga,25,0.08,0.08,0.16,0.08,0.16,0.05,0.07,0.12,0.05,0.12
189,1189,Mario Hermoso,ESP,DF,Atlético Madrid,La Liga,27,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15
190,1190,Lucas Hernández,FRA,DF,Bayern Munich,Bundesliga,26,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
191,1191,Theo Hernández,FRA,DF,Milan,Serie A,24,0.13,0.1,0.23,0.1,0.19,0.13,0.11,0.24,0.11,0.21
192,1192,Rob Holding,ENG,DF,Arsenal,Premier League,26,0.16,0.0,0.16,0.16,0.16,0.05,0.0,0.05,0.05,0.05
193,1193,Ilyes Housni,FRA,FW,Paris S-G,Ligue 1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1194,Mats Hummels,GER,DF,Dortmund,Bundesliga,33,0.04,0.0,0.04,0.04,0.04,0.1,0.05,0.15,0.1,0.15
195,1195,Elseid Hysaj,ALB,DF,Lazio,Serie A,28,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.06,0.01,0.06
196,1196,Arijon Ibrahimović,GER,MF,Bayern Munich,Bundesliga,16,0.0,0.0,0.0,0.0,0.0,3.31,0.37,3.68,3.31,3.68
197,1197,Zlatan Ibrahimović,SWE,FW,Milan,Serie A,40,0.62,0.0,0.62,0.0,0.0,0.72,0.11,0.84,0.24,0.35
198,1198,Asier Illarramendi,ESP,MF,Real Sociedad,La Liga,32,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.1,0.07,0.1
199,1199,Ciro Immobile,ITA,FW,Lazio,Serie A,32,0.49,0.2,0.69,0.32,0.53,0.57,0.08,0.65,0.42,0.49
200,1200,Alexander Isak,SWE,FW,Newcastle Utd,Premier League,22,0.59,0.06,0.65,0.47,0.53,0.49,0.13,0.62,0.4,0.52
201,1201,Alexander Isak,SWE,FW,Real Sociedad,La Liga,22,0.59,0.0,0.59,0.59,0.59,0.12,0.06,0.18,0.12,0.18
202,1202,Isco,ESP,"MF,FW",Sevilla,La Liga,30,0.0,0.23,0.23,0.0,0.23,0.05,0.19,0.24,0.05,0.24
203,1203,Diego Iturralde,ESP,DF,Sevilla,La Liga,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1204,Paul Jaeckel,GER,DF,Union Berlin,Bundesliga,24,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01
205,1205,Adnan Januzaj,BEL,FW,Sevilla,La Liga,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1206,Gabriel Jesus,BRA,FW,Arsenal,Premier League,25,0.48,0.26,0.74,0.44,0.7,0.61,0.17,0.78,0.58,0.75
207,1207,Juan Jesus,BRA,DF,Napoli,Serie A,31,0.1,0.0,0.1,0.1,0.1,0.02,0.01,0.02,0.02,0.02
208,1208,Joelinton,BRA,"MF,FW",Newcastle Utd,Premier League,25,0.2,0.03,0.24,0.2,0.24,0.24,0.08,0.32,0.24,0.32
209,1209,Frenkie de Jong,NED,MF,Barcelona,La Liga,25,0.07,0.14,0.21,0.07,0.21,0.09,0.15,0.24,0.09,0.24
210,1210,Joan Jordán,ESP,MF,Sevilla,La Liga,28,0.0,0.06,0.06,0.0,0.06,0.05,0.03,0.08,0.05,0.08
211,1211,Jorginho,ITA,MF,Arsenal,Premier League,30,0.0,0.11,0.11,0.0,0.11,0.02,0.02,0.04,0.02,0.04
212,1212,Vinicius Júnior,BRA,FW,Real Madrid,La Liga,22,0.32,0.29,0.61,0.32,0.61,0.34,0.3,0.63,0.34,0.63
213,1213,Josip Juranović,CRO,DF,Union Berlin,Bundesliga,26,0.19,0.1,0.29,0.1,0.19,0.15,0.14,0.3,0.08,0.22
214,1214,Gaël Kakuta,COD,FW,Lens,Ligue 1,31,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
215,1215,Pierre Kalulu,FRA,DF,Milan,Serie A,22,0.04,0.0,0.04,0.04,0.04,0.05,0.04,0.1,0.05,0.1
216,1216,Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,31,0.13,0.13,0.26,0.13,0.26,0.07,0.07,0.14,0.07,0.14
217,1217,Jon Karrikaburu,ESP,FW,Real Sociedad,La Liga,19,0.0,0.0,0.0,0.0,0.0,0.28,0.31,0.6,0.28,0.6
218,1218,Franck Kessié,CIV,MF,Barcelona,La Liga,25,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23
219,1219,Rani Khedira,GER,MF,Union Berlin,Bundesliga,28,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07
220,1220,Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,27,0.16,0.19,0.35,0.13,0.32,0.07,0.22,0.3,0.05,0.27
221,1221,Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,26,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
222,1222,Jakub Kiwior,POL,DF,Arsenal,Premier League,22,0.21,0.0,0.21,0.21,0.21,0.02,0.01,0.03,0.02,0.03
223,1223,Simon Kjær,DEN,DF,Milan,Serie A,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1224,Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,26,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
225,1225,Robin Knoche,GER,DF,Union Berlin,Bundesliga,30,0.06,0.09,0.16,0.03,0.13,0.07,0.03,0.1,0.03,0.05
226,1226,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1227,Koke,ESP,MF,Atlético Madrid,La Liga,30,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09
228,1228,Geoffrey Kondogbia,CTA,MF,Atlético Madrid,La Liga,29,0.0,0.18,0.18,0.0,0.18,0.07,0.08,0.14,0.07,0.14
229,1229,Jules Koundé,FRA,DF,Barcelona,La Liga,23,0.04,0.11,0.15,0.04,0.15,0.04,0.1,0.15,0.04,0.15
230,1230,Emil Krafth,SWE,DF,Newcastle Utd,Premier League,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1231,Toni Kroos,GER,MF,Real Madrid,La Liga,32,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24
232,1232,Rade Krunić,BIH,MF,Milan,Serie A,28,0.0,0.05,0.05,0.0,0.05,0.06,0.06,0.12,0.06,0.12
233,1233,Takefusa Kubo,JPN,"FW,MF",Real Sociedad,La Liga,21,0.33,0.15,0.48,0.33,0.48,0.21,0.22,0.43,0.21,0.43
234,1234,Khvicha Kvaratskhelia,GEO,FW,Napoli,Serie A,21,0.43,0.36,0.79,0.36,0.71,0.29,0.27,0.56,0.23,0.51
235,1235,Rémy Labeau Lascary,GLP,"FW,MF",Lens,Ligue 1,19,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.32,0.28,0.32
236,1236,Aïssa Laïdouni,TUN,MF,Union Berlin,Bundesliga,25,0.21,0.0,0.21,0.21,0.21,0.09,0.09,0.18,0.09,0.18
237,1237,Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,25,0.18,0.0,0.18,0.18,0.18,0.15,0.14,0.29,0.15,0.29
238,1238,Érik Lamela,ARG,"FW,MF",Sevilla,La Liga,30,0.29,0.0,0.29,0.29,0.29,0.26,0.07,0.33,0.26,0.33
239,1239,Aymeric Laporte,ESP,DF,Manchester City,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
240,1240,Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
241,1241,Marko Lazetić,SRB,FW,Milan,Serie A,18,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63
242,1242,Manuel Lazzari,ITA,DF,Lazio,Serie A,28,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
243,1243,Julien Le Cardinal,FRA,DF,Lens,Ligue 1,24,0.0,0.0,0.0,0.0,0.0,0.31,0.35,0.66,0.31,0.66
244,1244,Robin Le Normand,ESP,DF,Real Sociedad,La Liga,25,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
245,1245,Rafael Leão,POR,"FW,MF",Milan,Serie A,23,0.56,0.3,0.86,0.56,0.86,0.4,0.26,0.66,0.4,0.66
246,1246,Jean-Louis Leca,FRA,GK,Lens,Ligue 1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1247,Diogo Leite,POR,DF,Union Berlin,Bundesliga,23,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.05,0.03,0.05
248,1248,Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,26,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21
249,1249,Alexandre Letellier,FRA,GK,Paris S-G,Ligue 1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1250,Robert Lewandowski,POL,FW,Barcelona,La Liga,33,0.73,0.22,0.95,0.73,0.95,0.77,0.2,0.97,0.74,0.94
251,1251,Jamie Leweling,GER,"FW,MF",Union Berlin,Bundesliga,21,0.34,0.34,0.68,0.34,0.68,0.22,0.09,0.32,0.22,0.32
252,1252,Jamal Lewis,NIR,"DF,FW",Newcastle Utd,Premier League,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1253,Rico Lewis,ENG,"DF,MF",Manchester City,Premier League,17,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17
254,1254,Matthijs de Ligt,NED,DF,Bayern Munich,Bundesliga,22,0.11,0.04,0.15,0.11,0.15,0.04,0.02,0.06,0.04,0.06
255,1255,Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
256,1256,Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,27,0.05,0.11,0.16,0.05,0.16,0.11,0.2,0.32,0.11,0.32
257,1257,Stanislav Lobotka,SVK,MF,Napoli,Serie A,27,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05
258,1258,Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,24,0.04,0.14,0.18,0.04,0.18,0.13,0.12,0.25,0.13,0.25
259,1259,Hirving Lozano,MEX,FW,Napoli,Serie A,27,0.17,0.17,0.34,0.11,0.28,0.3,0.19,0.49,0.26,0.45
260,1260,Romelu Lukaku,BEL,FW,Inter,Serie A,29,0.54,0.33,0.87,0.43,0.76,0.49,0.22,0.71,0.4,0.62
261,1261,Andriy Lunin,UKR,GK,Real Madrid,La Liga,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1262,Deiver Machado,COL,"DF,MF",Lens,Ligue 1,28,0.16,0.12,0.29,0.16,0.29,0.05,0.12,0.17,0.05,0.17
263,1263,Harry Maguire,ENG,DF,Manchester Utd,Premier League,29,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
264,1264,Jon Magunacelaya,ESP,"MF,FW",Real Sociedad,La Liga,22,0.0,0.0,0.0,0.0,0.0,0.03,0.56,0.59,0.03,0.59
265,1265,Riyad Mahrez,ALG,"FW,MF",Manchester City,Premier League,31,0.23,0.47,0.7,0.19,0.66,0.26,0.33,0.59,0.22,0.55
266,1266,Mike Maignan,FRA,GK,Milan,Serie A,27,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
267,1267,Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1268,Tyrell Malacia,NED,DF,Manchester Utd,Premier League,22,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
269,1269,Donyell Malen,NED,FW,Dortmund,Bundesliga,23,0.47,0.32,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71
270,1270,Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,28,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
271,1271,Sadio Mané,SEN,"FW,MF",Bayern Munich,Bundesliga,30,0.44,0.32,0.76,0.38,0.69,0.56,0.25,0.81,0.46,0.7
272,1272,Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1273,Marcão,BRA,DF,Sevilla,La Liga,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1274,José María Giménez,URU,DF,Atlético Madrid,La Liga,27,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.1,0.07,0.1
275,1275,Mariano,DOM,FW,Real Madrid,La Liga,28,0.0,0.0,0.0,0.0,0.0,0.32,0.25,0.57,0.32,0.57
276,1276,Pablo Marín,ESP,"MF,FW",Real Sociedad,La Liga,19,0.0,0.0,0.0,0.0,0.0,0.31,0.2,0.51,0.31,0.51
277,1277,Marquinhos,BRA,MF,Arsenal,Premier League,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1278,Marquinhos,BRA,DF,Paris S-G,Ligue 1,28,0.07,0.0,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09
279,1279,Anthony Martial,FRA,FW,Manchester Utd,Premier League,26,0.55,0.18,0.74,0.46,0.64,0.58,0.13,0.7,0.5,0.63
280,1280,Ander Martin,ESP,"MF,FW",Real Sociedad,La Liga,21,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26
281,1281,Carlos Martín,ESP,"FW,MF",Atlético Madrid,La Liga,20,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
282,1282,Gabriel Martinelli,BRA,FW,Arsenal,Premier League,21,0.48,0.16,0.65,0.48,0.65,0.3,0.29,0.59,0.3,0.59
283,1283,Lautaro Martínez,ARG,FW,Inter,Serie A,24,0.73,0.21,0.94,0.7,0.91,0.63,0.19,0.82,0.58,0.76
284,1284,Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,24,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
285,1285,Adam Marušić,MNE,DF,Lazio,Serie A,29,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06
286,1286,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,33,0.81,0.16,0.97,0.81,0.97,0.49,0.16,0.65,0.43,0.59
287,1287,Luís Maximiano,POR,GK,Lazio,Serie A,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1288,Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,24,0.08,0.33,0.42,0.08,0.42,0.09,0.16,0.25,0.09,0.25
289,1289,Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,23,0.93,0.16,1.09,0.83,0.99,0.84,0.23,1.07,0.71,0.94
290,1290,Scott McTominay,SCO,MF,Manchester Utd,Premier League,25,0.08,0.0,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19
291,1291,Facundo Medina,ARG,DF,Lens,Ligue 1,23,0.06,0.13,0.19,0.06,0.19,0.08,0.06,0.14,0.08,0.14
292,1292,Memphis,NED,FW,Atlético Madrid,La Liga,28,1.33,0.0,1.33,1.33,1.33,1.0,0.16,1.16,1.0,1.16
293,1293,Memphis,NED,FW,Barcelona,La Liga,28,0.79,0.0,0.79,0.79,0.79,0.68,0.11,0.79,0.68,0.79
294,1294,Nuno Mendes,POR,DF,Paris S-G,Ligue 1,20,0.06,0.35,0.41,0.06,0.41,0.06,0.17,0.23,0.06,0.23
295,1295,Brais Méndez,ESP,MF,Real Sociedad,La Liga,25,0.3,0.15,0.45,0.3,0.45,0.21,0.14,0.35,0.21,0.35
296,1296,Ferland Mendy,FRA,DF,Real Madrid,La Liga,27,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06
297,1297,Alex Meret,ITA,GK,Napoli,Serie A,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1298,Mikel Merino,ESP,MF,Real Sociedad,La Liga,26,0.07,0.32,0.4,0.07,0.4,0.15,0.2,0.35,0.13,0.32
299,1299,Lionel Messi,ARG,"FW,MF",Paris S-G,Ligue 1,35,0.51,0.51,1.02,0.51,1.02,0.49,0.43,0.92,0.49,0.92
300,1300,Junior Messias,BRA,"FW,DF",Milan,Serie A,31,0.3,0.12,0.42,0.3,0.42,0.14,0.05,0.18,0.14,0.18
301,1301,Thomas Meunier,BEL,DF,Dortmund,Bundesliga,30,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
302,1302,Alexander Meyer,GER,GK,Dortmund,Bundesliga,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1303,Sven Michel,GER,"FW,MF",Union Berlin,Bundesliga,32,0.55,0.18,0.73,0.36,0.55,0.3,0.16,0.46,0.16,0.32
304,1304,Lewis Miley,ENG,MF,Newcastle Utd,Premier League,16,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42
305,1305,Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,27,0.27,0.24,0.51,0.27,0.51,0.2,0.21,0.41,0.2,0.41
306,1306,Éder Militão,BRA,DF,Real Madrid,La Liga,24,0.17,0.0,0.17,0.17,0.17,0.08,0.02,0.1,0.08,0.1
307,1307,Kim Min-jae,KOR,DF,Napoli,Serie A,25,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
308,1308,Rafa Mir,ESP,FW,Sevilla,La Liga,25,0.42,0.0,0.42,0.42,0.42,0.51,0.07,0.58,0.51,0.58
309,1309,Antonio Mirante,ITA,GK,Milan,Serie A,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1310,Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,33,0.14,0.09,0.23,0.14,0.23,0.13,0.1,0.22,0.13,0.22
311,1311,Anthony Modeste,FRA,FW,Dortmund,Bundesliga,34,0.22,0.11,0.33,0.22,0.33,0.48,0.12,0.6,0.48,0.6
312,1312,Luka Modrić,CRO,MF,Real Madrid,La Liga,36,0.21,0.15,0.36,0.15,0.31,0.22,0.23,0.45,0.18,0.41
313,1313,Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,24,0.13,0.06,0.19,0.13,0.19,0.08,0.12,0.2,0.08,0.2
314,1314,Gonzalo Montiel,ARG,DF,Sevilla,La Liga,25,0.0,0.18,0.18,0.0,0.18,0.04,0.13,0.17,0.04,0.17
315,1315,Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,29,0.62,0.09,0.71,0.62,0.71,0.56,0.09,0.65,0.56,0.65
316,1316,Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,17,0.55,0.24,0.79,0.55,0.79,0.5,0.14,0.65,0.5,0.65
317,1317,Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,24,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25
318,1318,Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,32,0.38,0.43,0.81,0.38,0.81,0.48,0.36,0.84,0.48,0.84
319,1319,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,24,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06
320,1320,Álvaro Muñoz,URU,FW,Real Madrid,La Liga,18,1.14,1.14,2.28,1.14,2.28,0.28,0.33,0.6,0.28,0.6
321,1321,Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,27,0.29,0.14,0.43,0.29,0.43,0.24,0.2,0.44,0.24,0.44
322,1322,Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,19,0.49,0.41,0.9,0.49,0.9,0.33,0.27,0.6,0.33,0.6
323,1323,Nacho,ESP,DF,Real Madrid,La Liga,32,0.05,0.05,0.11,0.05,0.11,0.04,0.05,0.09,0.04,0.09
324,1324,Roberto Navarro,ESP,"MF,FW",Real Sociedad,La Liga,20,0.0,0.0,0.0,0.0,0.0,0.26,0.32,0.58,0.26,0.58
325,1325,Jesús Navas,ESP,"DF,FW",Sevilla,La Liga,36,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.14,0.01,0.14
326,1326,Tanguy Ndombele,FRA,MF,Napoli,Serie A,25,0.11,0.0,0.11,0.11,0.11,0.11,0.05,0.16,0.11,0.16
327,1327,Reiss Nelson,ENG,FW,Arsenal,Premier League,22,1.27,0.85,2.12,1.27,2.12,0.46,0.58,1.04,0.46,1.04
328,1328,Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,36,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
329,1329,Neymar,BRA,"MF,FW",Paris S-G,Ligue 1,30,0.76,0.64,1.4,0.64,1.28,0.47,0.51,0.98,0.38,0.89
330,1330,Tanguy Nianzou,FRA,DF,Sevilla,La Liga,20,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03
331,1331,Saúl Ñíguez,ESP,"MF,DF",Atlético Madrid,La Liga,27,0.25,0.08,0.33,0.25,0.33,0.2,0.05,0.25,0.2,0.25
332,1332,Justin Njinmah,GER,FW,Dortmund,Bundesliga,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1333,Eddie Nketiah,ENG,FW,Arsenal,Premier League,23,0.33,0.08,0.41,0.33,0.41,0.68,0.11,0.78,0.68,0.78
334,1334,Christopher Nkunku,FRA,"FW,MF",RB Leipzig,Bundesliga,24,0.76,0.19,0.95,0.62,0.81,0.68,0.2,0.89,0.54,0.74
335,1335,Hugo Novoa,ESP,"DF,FW",RB Leipzig,Bundesliga,19,0.49,0.0,0.49,0.49,0.49,0.43,0.02,0.45,0.43,0.45
336,1336,Ethan Nwaneri,ENG,FW,Arsenal,Premier League,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1337,Ørjan Nyland,NOR,GK,RB Leipzig,Bundesliga,31,0.0,0.5,0.5,0.0,0.5,0.0,0.06,0.06,0.0,0.06
338,1338,Jan Oblak,SVN,GK,Atlético Madrid,La Liga,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1339,Lucas Ocampos,ARG,"FW,MF",Sevilla,La Liga,28,0.31,0.0,0.31,0.08,0.08,0.35,0.11,0.45,0.17,0.27
340,1340,Álvaro Odriozola,ESP,DF,Real Madrid,La Liga,26,0.0,0.0,0.0,0.0,0.0,0.56,0.66,1.22,0.56,1.22
341,1341,Olasagasti,ESP,"MF,DF",Real Sociedad,La Liga,21,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
342,1342,Mathías Olivera,URU,DF,Napoli,Serie A,24,0.11,0.11,0.22,0.11,0.22,0.04,0.12,0.16,0.04,0.16
343,1343,Dani Olmo,ESP,"MF,FW",RB Leipzig,Bundesliga,24,0.14,0.35,0.49,0.14,0.49,0.21,0.32,0.52,0.21,0.52
344,1344,André Onana,CMR,GK,Inter,Serie A,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1345,Jean Onana,CMR,"MF,DF",Lens,Ligue 1,22,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
346,1346,Loïs Openda,BEL,FW,Lens,Ligue 1,22,0.75,0.14,0.89,0.72,0.86,0.66,0.14,0.8,0.63,0.77
347,1347,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,29,0.12,0.0,0.12,0.12,0.12,0.09,0.01,0.1,0.09,0.1
348,1348,Divock Origi,BEL,FW,Milan,Serie A,27,0.18,0.09,0.26,0.18,0.26,0.19,0.1,0.29,0.19,0.29
349,1349,Stefan Ortega,GER,GK,Manchester City,Premier League,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,1350,Pedro Ortiz,ESP,MF,Sevilla,La Liga,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,1351,Victor Osimhen,NGA,FW,Napoli,Serie A,23,0.91,0.14,1.05,0.84,0.98,0.75,0.1,0.85,0.66,0.76
352,1352,Adam Ounas,ALG,FW,Napoli,Serie A,25,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
353,1353,Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,La Liga,25,0.3,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33
354,1354,Salih Özcan,TUR,MF,Dortmund,Bundesliga,24,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.06,0.03,0.06
355,1355,Levin Öztunalı,GER,MF,Union Berlin,Bundesliga,26,0.0,10.0,10.0,0.0,10.0,0.0,1.91,1.91,0.0,1.91
356,1356,Jon Pacheco,ESP,DF,Real Sociedad,La Liga,21,0.0,0.08,0.08,0.0,0.08,0.01,0.01,0.01,0.01,0.01
357,1357,Cole Palmer,ENG,"MF,FW",Manchester City,Premier League,20,0.0,0.24,0.24,0.0,0.24,0.3,0.14,0.44,0.3,0.44
358,1358,Miloš Pantović,SRB,MF,Union Berlin,Bundesliga,26,0.44,0.0,0.44,0.44,0.44,0.6,0.0,0.6,0.25,0.25
359,1359,Antonios Papadopoulos,GER,DF,Dortmund,Bundesliga,22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
360,1360,Leandro Paredes,ARG,MF,Paris S-G,Ligue 1,28,0.0,1.73,1.73,0.0,1.73,0.0,0.72,0.72,0.0,0.72
361,1361,Thomas Partey,GHA,MF,Arsenal,Premier League,29,0.11,0.0,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14
362,1362,Marco Pašalić,CRO,MF,Dortmund,Bundesliga,21,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
