,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
307,Aksel Halsgaard,dk DEN,DF,FC Copenhagen,den Superliga,17.0,,,,,,,,,,
308,Emil Højlund,dk DEN,FW,FC Copenhagen,den Superliga,17.0,,,,,,,,,,
309,Noah Sahsah,dk DEN,FW,FC Copenhagen,den Superliga,17.0,,,,,,,,,,
312,Philipp Köhn,ch SUI,GK,RB Salzburg,aus Austrian Bundesliga,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Nicolas Seiwald,at AUT,MF,RB Salzburg,aus Austrian Bundesliga,21.0,0.014285714285714287,0.01,0.02428571428571429,0.014285714285714287,0.02428571428571429,0.014285714285714287,0.01,0.02428571428571429,0.014285714285714287,0.02428571428571429
314,Amar Dedić,ba BIH,DF,RB Salzburg,aus Austrian Bundesliga,19.0,0.005714285714285714,0.02142857142857143,0.027142857142857142,0.005714285714285714,0.027142857142857142,0.005714285714285714,0.02142857142857143,0.027142857142857142,0.005714285714285714,0.027142857142857142
315,Oumar Solet,fr FRA,DF,RB Salzburg,aus Austrian Bundesliga,22.0,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.011428571428571429
316,Strahinja Pavlović,rs SRB,DF,RB Salzburg,aus Austrian Bundesliga,21.0,0.005714285714285714,0.005714285714285714,0.012857142857142857,0.005714285714285714,0.012857142857142857,0.005714285714285714,0.005714285714285714,0.012857142857142857,0.005714285714285714,0.012857142857142857
317,Benjamin Šeško,si SVN,FW,RB Salzburg,aus Austrian Bundesliga,19.0,0.10142857142857142,0.025714285714285714,0.12714285714285714,0.08857142857142856,0.1142857142857143,0.10142857142857142,0.025714285714285714,0.12714285714285714,0.08857142857142856,0.1142857142857143
318,Nicolás Capaldo,ar ARG,MF,RB Salzburg,aus Austrian Bundesliga,24.0,0.037142857142857144,0.014285714285714287,0.05142857142857143,0.037142857142857144,0.05142857142857143,0.037142857142857144,0.014285714285714287,0.05142857142857143,0.037142857142857144,0.05142857142857143
319,Maurits Kjærgaard,dk DEN,MF,RB Salzburg,aus Austrian Bundesliga,19.0,0.015714285714285715,0.04857142857142858,0.0642857142857143,0.015714285714285715,0.0642857142857143,0.015714285714285715,0.04857142857142858,0.0642857142857143,0.015714285714285715,0.0642857142857143
320,Lucas Gourna-Douath,fr FRA,MF,RB Salzburg,aus Austrian Bundesliga,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Andreas Ulmer,at AUT,DF,RB Salzburg,aus Austrian Bundesliga,36.0,0.0,0.047142857142857146,0.047142857142857146,0.0,0.047142857142857146,0.0,0.047142857142857146,0.047142857142857146,0.0,0.047142857142857146
322,Bernardo,br BRA,DF,RB Salzburg,aus Austrian Bundesliga,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Maximilian Wöber,at AUT,DF,RB Salzburg,aus Austrian Bundesliga,24.0,0.011428571428571429,0.02142857142857143,0.032857142857142856,0.011428571428571429,0.032857142857142856,0.011428571428571429,0.02142857142857143,0.032857142857142856,0.011428571428571429,0.032857142857142856
324,Sekou Koita,ml MLI,FW,RB Salzburg,aus Austrian Bundesliga,22.0,0.06857142857142857,0.045714285714285714,0.11571428571428573,0.05714285714285715,0.10285714285714286,0.06857142857142857,0.045714285714285714,0.11571428571428573,0.05714285714285715,0.10285714285714286
325,Junior Adamu,at AUT,FW,RB Salzburg,aus Austrian Bundesliga,21.0,0.09999999999999999,0.03,0.13,0.09999999999999999,0.13,0.09999999999999999,0.03,0.13,0.09999999999999999,0.13
326,Luka Sučić,hr CRO,"FW,MF",RB Salzburg,aus Austrian Bundesliga,19.0,0.0,0.047142857142857146,0.047142857142857146,0.0,0.047142857142857146,0.0,0.047142857142857146,0.047142857142857146,0.0,0.047142857142857146
327,Noah Okafor,ch SUI,FW,RB Salzburg,aus Austrian Bundesliga,22.0,0.09,0.038571428571428576,0.1285714285714286,0.09,0.1285714285714286,0.09,0.038571428571428576,0.1285714285714286,0.09,0.1285714285714286
328,Oscar Gloukh,il ISR,FW,RB Salzburg,aus Austrian Bundesliga,18.0,0.032857142857142856,0.032857142857142856,0.06571428571428571,0.032857142857142856,0.06571428571428571,0.032857142857142856,0.032857142857142856,0.06571428571428571,0.032857142857142856,0.06571428571428571
329,Fernando,br BRA,"FW,MF",RB Salzburg,aus Austrian Bundesliga,23.0,0.13428571428571429,0.06714285714285714,0.20142857142857143,0.11285714285714286,0.18,0.13428571428571429,0.06714285714285714,0.20142857142857143,0.11285714285714286,0.18
330,Dijon Kameri,at AUT,"FW,MF",RB Salzburg,aus Austrian Bundesliga,18.0,0.027142857142857142,0.055714285714285716,0.08285714285714285,0.027142857142857142,0.08285714285714285,0.027142857142857142,0.055714285714285716,0.08285714285714285,0.027142857142857142,0.08285714285714285
331,Ignace Van Der Brempt,be BEL,DF,RB Salzburg,aus Austrian Bundesliga,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Forson Amankwah,gh GHA,"MF,FW",RB Salzburg,aus Austrian Bundesliga,19.0,0.0,0.03142857142857143,0.03142857142857143,0.0,0.03142857142857143,0.0,0.03142857142857143,0.03142857142857143,0.0,0.03142857142857143
333,Roko Simic,hr CRO,FW,RB Salzburg,aus Austrian Bundesliga,18.0,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.0,0.04
334,Youba Diarra,ml MLI,MF,RB Salzburg,aus Austrian Bundesliga,24.0,0.04285714285714286,0.0,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.04285714285714286,0.04285714285714286,0.04285714285714286
335,Kamil Piątkowski,pl POL,DF,RB Salzburg,aus Austrian Bundesliga,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Lawrence Agyekum,gh GHA,"MF,FW",RB Salzburg,aus Austrian Bundesliga,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Samson Baidoo,at AUT,DF,RB Salzburg,aus Austrian Bundesliga,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Thio Ntolla,ci CIV,FW,RB Salzburg,aus Austrian Bundesliga,23.0,0.19714285714285712,0.06571428571428571,0.2642857142857143,0.19714285714285712,0.2642857142857143,0.19714285714285712,0.06571428571428571,0.2642857142857143,0.19714285714285712,0.2642857142857143
339,Alexander Walke,de GER,GK,RB Salzburg,aus Austrian Bundesliga,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Mamady Diambou,ml MLI,MF,RB Salzburg,aus Austrian Bundesliga,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Antoine Bernede,fr FRA,MF,RB Salzburg,aus Austrian Bundesliga,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Bryan Okoh,ch SUI,DF,RB Salzburg,aus Austrian Bundesliga,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Oumar Diakité,ci CIV,MF,RB Salzburg,aus Austrian Bundesliga,18.0,,,,,,,,,,
344,Lukas Ibertsberger,at AUT,DF,RB Salzburg,aus Austrian Bundesliga,18.0,,,,,,,,,,
345,Moussa Kounfolo Yeo,ml MLI,MF,RB Salzburg,aus Austrian Bundesliga,18.0,,,,,,,,,,
346,Nico Mantl,de GER,GK,RB Salzburg,aus Austrian Bundesliga,22.0,,,,,,,,,,
347,Jérôme Onguéné,cm CMR,DF,RB Salzburg,aus Austrian Bundesliga,24.0,,,,,,,,,,
348,Adam Stejskal,cz CZE,GK,RB Salzburg,aus Austrian Bundesliga,19.0,,,,,,,,,,
349,Lukas Wallner,at AUT,DF,RB Salzburg,aus Austrian Bundesliga,19.0,,,,,,,,,,
352,Joe Hart,eng ENG,GK,Celtic,sct Scottish Premiership,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Matt O'Riley,dk DEN,MF,Celtic,sct Scottish Premiership,21.0,0.015714285714285715,0.06142857142857143,0.07714285714285715,0.015714285714285715,0.07714285714285715,0.015714285714285715,0.06142857142857143,0.07714285714285715,0.015714285714285715,0.07714285714285715
354,Callum McGregor,sct SCO,MF,Celtic,sct Scottish Premiership,29.0,0.018571428571428572,0.004285714285714286,0.022857142857142857,0.018571428571428572,0.022857142857142857,0.018571428571428572,0.004285714285714286,0.022857142857142857,0.018571428571428572,0.022857142857142857
355,Kyogo Furuhashi,jp JPN,FW,Celtic,sct Scottish Premiership,27.0,0.15,0.011428571428571429,0.16142857142857142,0.15,0.16142857142857142,0.15,0.011428571428571429,0.16142857142857142,0.15,0.16142857142857142
356,Cameron Carter-Vickers,us USA,DF,Celtic,sct Scottish Premiership,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Reo Hatate,jp JPN,MF,Celtic,sct Scottish Premiership,24.0,0.03428571428571429,0.047142857142857146,0.08142857142857142,0.028571428571428574,0.07571428571428572,0.03428571428571429,0.047142857142857146,0.08142857142857142,0.028571428571428574,0.07571428571428572
358,Greg Taylor,sct SCO,DF,Celtic,sct Scottish Premiership,24.0,0.015714285714285715,0.02142857142857143,0.037142857142857144,0.015714285714285715,0.037142857142857144,0.015714285714285715,0.02142857142857143,0.037142857142857144,0.015714285714285715,0.037142857142857144
359,Carl Starfelt,se SWE,DF,Celtic,sct Scottish Premiership,27.0,0.015714285714285715,0.005714285714285714,0.02142857142857143,0.015714285714285715,0.02142857142857143,0.015714285714285715,0.005714285714285714,0.02142857142857143,0.015714285714285715,0.02142857142857143
360,Jota,,FW,Celtic,sct Scottish Premiership,23.0,0.0642857142857143,0.0642857142857143,0.13,0.05285714285714286,0.11714285714285713,0.0642857142857143,0.0642857142857143,0.13,0.05285714285714286,0.11714285714285713
361,Daizen Maeda,jp JPN,"FW,MF",Celtic,sct Scottish Premiership,24.0,0.054285714285714284,0.03428571428571429,0.08857142857142856,0.054285714285714284,0.08857142857142856,0.054285714285714284,0.03428571428571429,0.08857142857142856,0.054285714285714284,0.08857142857142856
362,Anthony Ralston,sct SCO,DF,Celtic,sct Scottish Premiership,23.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01
363,Alistair Johnston,ca CAN,DF,Celtic,sct Scottish Premiership,23.0,0.01,0.01,0.02142857142857143,0.01,0.02142857142857143,0.01,0.01,0.02142857142857143,0.01,0.02142857142857143
364,Liel Abada,il ISR,FW,Celtic,sct Scottish Premiership,20.0,0.08714285714285715,0.04428571428571428,0.13142857142857142,0.08714285714285715,0.13142857142857142,0.08714285714285715,0.04428571428571428,0.13142857142857142,0.08714285714285715,0.13142857142857142
365,Aaron Mooy,au AUS,MF,Celtic,sct Scottish Premiership,31.0,0.04,0.10142857142857142,0.14142857142857143,0.02,0.12142857142857143,0.04,0.10142857142857142,0.14142857142857143,0.02,0.12142857142857143
366,Moritz Jenz,de GER,DF,Celtic,sct Scottish Premiership,23.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03
367,Josip Juranović,hr CRO,DF,Celtic,sct Scottish Premiership,26.0,0.014285714285714287,0.014285714285714287,0.03,0.014285714285714287,0.03,0.014285714285714287,0.014285714285714287,0.03,0.014285714285714287,0.03
368,Alexandro Bernabei,ar ARG,DF,Celtic,sct Scottish Premiership,21.0,0.014285714285714287,0.04428571428571428,0.058571428571428566,0.014285714285714287,0.058571428571428566,0.014285714285714287,0.04428571428571428,0.058571428571428566,0.014285714285714287,0.058571428571428566
369,Sead Haksabanović,me MNE,"FW,MF",Celtic,sct Scottish Premiership,23.0,0.07571428571428572,0.03,0.10714285714285714,0.07571428571428572,0.10714285714285714,0.07571428571428572,0.03,0.10714285714285714,0.07571428571428572,0.10714285714285714
370,David Turnbull,sct SCO,MF,Celtic,sct Scottish Premiership,23.0,0.05714285714285715,0.08714285714285715,0.1442857142857143,0.05714285714285715,0.1442857142857143,0.05714285714285715,0.08714285714285715,0.1442857142857143,0.05714285714285715,0.1442857142857143
371,Tomoki Iwata,jp JPN,"MF,DF",Celtic,sct Scottish Premiership,25.0,0.0,0.02142857142857143,0.02142857142857143,0.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.0,0.02142857142857143
372,James Forrest,sct SCO,FW,Celtic,sct Scottish Premiership,31.0,0.09285714285714286,0.045714285714285714,0.13857142857142857,0.09285714285714286,0.13857142857142857,0.09285714285714286,0.045714285714285714,0.13857142857142857,0.09285714285714286,0.13857142857142857
373,Yuki Kobayashi,jp JPN,DF,Celtic,sct Scottish Premiership,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Giorgos Giakoumakis,gr GRE,FW,Celtic,sct Scottish Premiership,27.0,0.11,0.018571428571428572,0.1285714285714286,0.11,0.1285714285714286,0.11,0.018571428571428572,0.1285714285714286,0.11,0.1285714285714286
375,Stephen Welsh,sct SCO,DF,Celtic,sct Scottish Premiership,22.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571
376,Oh Hyeongyu,kr KOR,FW,Celtic,sct Scottish Premiership,21.0,0.15142857142857144,0.0,0.15142857142857144,0.12571428571428572,0.12571428571428572,0.15142857142857144,0.0,0.15142857142857144,0.12571428571428572,0.12571428571428572
377,Scott Bain,sct SCO,GK,Celtic,sct Scottish Premiership,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Oliver Abildgaard,dk DEN,MF,Celtic,sct Scottish Premiership,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Rocco Vata,ie IRL,MF,Celtic,sct Scottish Premiership,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,James McCarthy,ie IRL,MF,Celtic,sct Scottish Premiership,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Ben Summers,sct SCO,MF,Celtic,sct Scottish Premiership,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Yosuke Ideguchi,jp JPN,MF,Celtic,sct Scottish Premiership,25.0,,,,,,,,,,
383,Mohammed Lawal,ie IRL,MF,Celtic,sct Scottish Premiership,19.0,,,,,,,,,,
384,Benjamin Siegrist,ch SUI,GK,Celtic,sct Scottish Premiership,30.0,,,,,,,,,,
387,Milan Borjan,ca CAN,GK,Red Star Belgrade,ser Serbian SuperLiga,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Strahinja Eraković,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,21.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01
389,Aleksandar Dragović,at AUT,"DF,MF",Red Star Belgrade,ser Serbian SuperLiga,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Guélor Kanga,ga GAB,MF,Red Star Belgrade,ser Serbian SuperLiga,31.0,0.05285714285714286,0.05714285714285715,0.11,0.02142857142857143,0.07857142857142858,0.05285714285714286,0.05714285714285715,0.11,0.02142857142857143,0.07857142857142858
391,Aleksandar Katai,rs SRB,"FW,MF",Red Star Belgrade,ser Serbian SuperLiga,31.0,0.08857142857142856,0.047142857142857146,0.1357142857142857,0.07285714285714286,0.12,0.08857142857142856,0.047142857142857146,0.1357142857142857,0.07285714285714286,0.12
392,Osman Bukari,gh GHA,"FW,MF",Red Star Belgrade,ser Serbian SuperLiga,23.0,0.07857142857142858,0.02,0.09857142857142856,0.07857142857142858,0.09857142857142856,0.07857142857142858,0.02,0.09857142857142856,0.07857142857142858,0.09857142857142856
393,Aleksandar Pešić,rs SRB,FW,Red Star Belgrade,ser Serbian SuperLiga,30.0,0.07428571428571429,0.04,0.1142857142857143,0.07428571428571429,0.1142857142857143,0.07428571428571429,0.04,0.1142857142857143,0.07428571428571429,0.1142857142857143
394,Mirko Ivanić,me MNE,MF,Red Star Belgrade,ser Serbian SuperLiga,28.0,0.05142857142857143,0.06999999999999999,0.12142857142857143,0.05142857142857143,0.12142857142857143,0.05142857142857143,0.06999999999999999,0.12142857142857143,0.05142857142857143,0.12142857142857143
395,Milan Rodić,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,31.0,0.0071428571428571435,0.0071428571428571435,0.012857142857142857,0.0071428571428571435,0.012857142857142857,0.0071428571428571435,0.0071428571428571435,0.012857142857142857,0.0071428571428571435,0.012857142857142857
396,Srđan Mijailović,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,28.0,0.0,0.0071428571428571435,0.0071428571428571435,0.0,0.0071428571428571435,0.0,0.0071428571428571435,0.0071428571428571435,0.0,0.0071428571428571435
397,Kings Kangwa,zm ZAM,MF,Red Star Belgrade,ser Serbian SuperLiga,23.0,0.054285714285714284,0.02,0.07428571428571429,0.054285714285714284,0.07428571428571429,0.054285714285714284,0.02,0.07428571428571429,0.054285714285714284,0.07428571428571429
398,Stefan Mitrović,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,19.0,0.04428571428571428,0.017142857142857144,0.06142857142857143,0.04428571428571428,0.06142857142857143,0.04428571428571428,0.017142857142857144,0.06142857142857143,0.04428571428571428,0.06142857142857143
399,Nemanja Milunović,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Alex Vigo,ar ARG,DF,Red Star Belgrade,ser Serbian SuperLiga,23.0,0.022857142857142857,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.03428571428571429,0.022857142857142857,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.03428571428571429
401,Marko Gobeljić,rs SRB,"DF,MF",Red Star Belgrade,ser Serbian SuperLiga,29.0,0.025714285714285714,0.012857142857142857,0.038571428571428576,0.025714285714285714,0.038571428571428576,0.025714285714285714,0.012857142857142857,0.038571428571428576,0.025714285714285714,0.038571428571428576
402,Irakli Azarov,ge GEO,DF,Red Star Belgrade,ser Serbian SuperLiga,20.0,0.0,0.012857142857142857,0.012857142857142857,0.0,0.012857142857142857,0.0,0.012857142857142857,0.012857142857142857,0.0,0.012857142857142857
403,Marko Rakonjac,me MNE,MF,Red Star Belgrade,ser Serbian SuperLiga,22.0,0.09,0.04428571428571428,0.13428571428571429,0.09,0.13428571428571429,0.09,0.04428571428571428,0.13428571428571429,0.09,0.13428571428571429
404,Stefan Lekovic,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,18.0,0.022857142857142857,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857
405,Ben Nabouhane,km COM,"FW,MF",Red Star Belgrade,ser Serbian SuperLiga,33.0,0.047142857142857146,0.07142857142857142,0.11857142857142856,0.047142857142857146,0.11857142857142856,0.047142857142857146,0.07142857142857142,0.11857142857142856,0.047142857142857146,0.11857142857142856
406,Slavoljub Srnić,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,30.0,0.0,0.022857142857142857,0.022857142857142857,0.0,0.022857142857142857,0.0,0.022857142857142857,0.022857142857142857,0.0,0.022857142857142857
407,Lazar Nikolić,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,22.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03
408,Jovan Mijatović,rs SRB,FW,Red Star Belgrade,ser Serbian SuperLiga,17.0,0.03,0.03,0.06,0.03,0.06,0.03,0.03,0.06,0.03,0.06
409,Egor Prutsev,ru RUS,MF,Red Star Belgrade,ser Serbian SuperLiga,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Nikola Vasiljević,ba BIH,"DF,GK",Red Star Belgrade,ser Serbian SuperLiga,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Sékou Sanogo,ci CIV,MF,Red Star Belgrade,ser Serbian SuperLiga,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Veljko Nikolić,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,22.0,0.041428571428571426,0.0,0.041428571428571426,0.041428571428571426,0.041428571428571426,0.041428571428571426,0.0,0.041428571428571426,0.041428571428571426,0.041428571428571426
413,Milan Pavkov,rs SRB,FW,Red Star Belgrade,ser Serbian SuperLiga,28.0,0.26571428571428574,0.05285714285714286,0.31857142857142856,0.26571428571428574,0.31857142857142856,0.26571428571428574,0.05285714285714286,0.31857142857142856,0.26571428571428574,0.31857142857142856
414,Nikola Stanković,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,19.0,0.0,0.07714285714285715,0.07714285714285715,0.0,0.07714285714285715,0.0,0.07714285714285715,0.07714285714285715,0.0,0.07714285714285715
415,Uroš Spajić,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,29.0,0.10142857142857142,0.0,0.10142857142857142,0.10142857142857142,0.10142857142857142,0.10142857142857142,0.0,0.10142857142857142,0.10142857142857142,0.10142857142857142
416,Ibrahim Mustapha,gh GHA,MF,Red Star Belgrade,ser Serbian SuperLiga,22.0,0.0,0.038571428571428576,0.038571428571428576,0.0,0.038571428571428576,0.0,0.038571428571428576,0.038571428571428576,0.0,0.038571428571428576
417,Radovan Pankov,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Ohi Omoijuanfo,no NOR,"FW,MF",Red Star Belgrade,ser Serbian SuperLiga,28.0,0.17857142857142858,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858
419,Nikola Mituljikić,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Nenad Krstičić,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Kalifa Coulibaly,ml MLI,FW,Red Star Belgrade,ser Serbian SuperLiga,30.0,0.15857142857142859,0.0,0.15857142857142859,0.15857142857142859,0.15857142857142859,0.15857142857142859,0.0,0.15857142857142859,0.15857142857142859,0.15857142857142859
422,Vladimir Lučić,rs SRB,FW,Red Star Belgrade,ser Serbian SuperLiga,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Vuk Bogdanović,rs SRB,DF,Red Star Belgrade,ser Serbian SuperLiga,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Jovan Miladinović,rs SRB,GK,Red Star Belgrade,ser Serbian SuperLiga,15.0,,,,,,,,,,
425,Nemanja Motika,rs SRB,FW,Red Star Belgrade,ser Serbian SuperLiga,19.0,,,,,,,,,,
426,Cristiano Piccini,it ITA,DF,Red Star Belgrade,ser Serbian SuperLiga,29.0,,,,,,,,,,
427,Zoran Popović,rs SRB,GK,Red Star Belgrade,ser Serbian SuperLiga,34.0,,,,,,,,,,
428,Petar Stanic,rs SRB,MF,Red Star Belgrade,ser Serbian SuperLiga,20.0,,,,,,,,,,
431,Saidy Janko,gm GAM,DF,BSC Young Boys,sui Swiss Super League,27-343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Mohamed Aly Camara,gn GUI,DF,BSC Young Boys,sui Swiss Super League,26-033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Anthony Racioppi,ch SUI,GK,BSC Young Boys,sui Swiss Super League,24-273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Filip Ugrinic,ch SUI,"MF,FW",BSC Young Boys,sui Swiss Super League,24-268,0.027142857142857142,0.055714285714285716,0.08285714285714285,0.027142857142857142,0.08285714285714285,0.027142857142857142,0.055714285714285716,0.08285714285714285,0.027142857142857142,0.08285714285714285
435,Meschak Elia,cd COD,FW,BSC Young Boys,sui Swiss Super League,26-055,0.028571428571428574,0.028571428571428574,0.058571428571428566,0.028571428571428574,0.058571428571428566,0.028571428571428574,0.028571428571428574,0.058571428571428566,0.028571428571428574,0.058571428571428566
436,Aurele Amenda,ch SUI,DF,BSC Young Boys,sui Swiss Super League,20-061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Joel Monteiro,pt POR,MF,BSC Young Boys,sui Swiss Super League,24-056,0.11142857142857143,0.0,0.11142857142857143,0.11142857142857143,0.11142857142857143,0.11142857142857143,0.0,0.11142857142857143,0.11142857142857143,0.11142857142857143
438,Loris Benito,ch SUI,DF,BSC Young Boys,sui Swiss Super League,31-266,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142
439,Jean-Pierre Nsame,cm CMR,FW,BSC Young Boys,sui Swiss Super League,30-152,0.1657142857142857,0.0,0.1657142857142857,0.12428571428571429,0.12428571428571429,0.1657142857142857,0.0,0.1657142857142857,0.12428571428571429,0.12428571428571429
440,Darian Males,ch SUI,MF,BSC Young Boys,sui Swiss Super League,22-150,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.0,0.04
441,Cedric Itten,ch SUI,FW,BSC Young Boys,sui Swiss Super League,26-277,0.08714285714285715,0.04285714285714286,0.13,0.04285714285714286,0.08714285714285715,0.08714285714285715,0.04285714285714286,0.13,0.04285714285714286,0.08714285714285715
442,Łukasz Łakomy,pl POL,"MF,FW",BSC Young Boys,sui Swiss Super League,22-255,0.04428571428571428,0.04428571428571428,0.08714285714285715,0.04428571428571428,0.08714285714285715,0.04428571428571428,0.04428571428571428,0.08714285714285715,0.04428571428571428,0.08714285714285715
443,Cheikh Niasse,sn SEN,MF,BSC Young Boys,sui Swiss Super League,23-254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Fabian Rieder,ch SUI,"MF,FW",BSC Young Boys,sui Swiss Super League,21-226,0.047142857142857146,0.047142857142857146,0.09571428571428572,0.047142857142857146,0.09571428571428572,0.047142857142857146,0.047142857142857146,0.09571428571428572,0.047142857142857146,0.09571428571428572
445,Noah Persson,se SWE,DF,BSC Young Boys,sui Swiss Super League,20-076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Silvère Ganvoula M'Boussy,cg CGO,FW,BSC Young Boys,sui Swiss Super League,27-100,0.047142857142857146,0.0,0.047142857142857146,0.047142857142857146,0.047142857142857146,0.047142857142857146,0.0,0.047142857142857146,0.047142857142857146,0.047142857142857146
447,Sandro Lauper,ch SUI,MF,BSC Young Boys,sui Swiss Super League,26-340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Fabian Lustenberger,ch SUI,DF,BSC Young Boys,sui Swiss Super League,35-151,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
